station_id,total_rentals,avg_hourly_rentals,std_hourly_rentals,avg_weekday_rentals,avg_weekday_morning_rentals,avg_weekday_evening_rentals,avg_weekday_midday_rentals,avg_weekday_night_rentals,avg_weekend_rentals,avg_weekend_morning_rentals,avg_weekend_afternoon_rentals,max_hourly_rentals,peak_hour,weekday_weekend_ratio,morning_evening_ratio,cluster_label
31257,60454,2.8686533168833632,2.1517042492965186,2.9559711669588933,2.122892347600519,4.167798742138364,3.0875174337517435,1.8029953917050692,2.631718061674009,2.0345572354211665,3.1292911279536337,18,17,1.1227830317232468,0.5454108897429412,4
31258,136952,6.656880377193409,6.267797597935846,5.612889608105256,3.1584935268732837,7.147150552877799,6.841781063005984,3.1128309572301425,8.989937106918239,4.669827586206897,13.285260230433055,58,14,0.6242830465120612,0.4628656752612464,1
31259,10846,1.8170547830457362,1.4183676273760613,1.8188314417822615,1.2159090909090908,2.3340238218539615,1.5820416889363977,1.2635658914728682,1.810074318744839,1.56,1.9224683544303798,16,17,1.004283161081318,0.5808765518959219,2
31260,32550,2.1850036920185274,1.7513637816426475,2.2686593406593407,1.6954072790294628,3.1007949125596186,2.25845147219193,1.3358264771877337,1.9148211243611584,1.732,2.1095238095238096,17,17,1.1841707515443742,0.5933398062971283,2
31261,14968,2.1099520721736678,1.6269199042903912,2.016144349477683,1.3912087912087912,2.1746293245469523,2.055930186433955,1.7927350427350428,2.379989065062876,1.7475728155339805,2.6320541760722347,19,4,0.8467675803561246,0.6760102553525947,2
31262,24396,1.9773058842600097,1.4573353585833968,1.9630205441421433,1.3890728476821192,2.51772324471711,1.8536718536718537,1.5183333333333333,2.015901590159016,1.5054545454545454,2.227386934673367,20,17,0.9732852379710681,0.5815639011476342,2
31263,52606,2.6549914202079337,2.0560156592506624,2.6856802911534157,2.7819478908188584,3.4095848425745334,2.6420671243325704,1.4845360824742269,2.5756424176619617,2.6813397129186605,3.0199166280685503,20,17,1.0423178135794235,0.8621251037701907,2
31264,41211,2.562235762248197,2.1512003332942684,2.5486070686070685,1.6163660360756709,3.4939647168059422,2.660126582278481,1.7265581134194272,2.602611480660261,1.6642066420664208,3.0293141592920354,24,17,0.9788738018472543,0.4842575911138337,2
31265,72503,3.089440940855633,2.371684783984715,3.027267834718651,3.437984496124031,4.45560629122273,2.418341949071415,1.931941431670282,3.243587842846553,2.7487520798668883,4.276789408357468,18,18,0.9330207660714026,0.7858715606862929,4
31266,94829,3.4426937738246504,2.577493351406892,3.449568167797656,4.0576635047428855,5.013349225268176,3.055111555111555,2.186081982840801,3.4261707648585196,3.74380704041721,4.362654320987654,25,17,1.0065352456810133,0.8504432268703493,4
31267,57424,2.693180752274646,2.1374466606595064,2.8596344982366144,3.274756725815684,3.6261096605744125,2.7155980502437194,1.6278515491998637,2.2399161864850705,1.9904761904761905,2.6848739495798317,24,17,1.27610060362053,0.9087656952189659,2
31268,34775,2.0391110589890933,1.5152794562030545,2.018504626156539,2.558463067240808,2.073187414500684,1.7941875825627478,1.6037902159541648,2.0879968360688155,1.814214463840399,2.4018847006651884,18,8,0.9662554731078807,1.1635445864642957,2
31269,49470,2.724418988875427,2.161729247437498,2.662151036599057,1.9780021637216012,3.227191943127962,3.072466539196941,1.574167507568113,2.897852824682093,1.9848293299620734,3.817759181775918,22,17,0.9183463934189228,0.6475682386869195,4
31270,33970,2.232078323148696,1.7307281287387568,2.152429257875067,1.5224327018943171,2.686306780776827,2.2439306358381503,1.749063670411985,2.456920371765888,1.5877034358047015,2.8590679393599103,25,17,0.87571154973123,0.5742533887444627,2
31271,61584,3.6524524049581877,3.360994697326733,3.3845331139448787,1.9201017811704835,4.084859052600988,3.8822492163009406,2.1246200607902734,4.344453888652784,2.5828125,5.387333639284075,47,17,0.7788675707232464,0.496207805312975,4
31272,48816,3.4341188884980656,3.1960698165626256,3.2250629478985084,1.5910064239828694,3.7818731117824775,3.6579232603511813,1.6776447105788423,3.9892003085626127,2.0168421052631578,5.045700245700246,33,17,0.8082458770247228,0.45490208482694394,4
31273,33231,2.5601694915254236,2.2577567901880835,2.229875804967801,1.7586805555555556,2.925311203319502,2.1666666666666665,1.4906166219839143,3.23062558356676,2.5592515592515594,3.760508308895406,30,18,0.6900167569866423,0.6838463157829157,4
31274,29862,2.12344449975112,1.6098584323243288,2.1072600888202357,1.4987405541561714,2.74203187250996,2.0908659549228945,1.5392093324692158,2.1686909581646425,1.6973094170403586,2.4687875150060026,27,17,0.9712259162488204,0.585653761560402,2
31275,59378,2.6921472615161406,1.9700049530667993,2.7206609501157915,2.4298011279311367,3.81497461928934,2.689164201183432,1.7509202453987731,2.6172067774304986,2.293310463121784,3.216276978417266,24,17,1.039131429025572,0.6727355342525322,4
31276,37713,2.4431847628919408,2.377946034471879,2.5245421858014883,1.8338999514327343,3.508407214918985,2.511973085295864,1.4251269035532994,2.163359217716422,1.9245283018867925,2.4251655629139073,72,17,1.1664155215718255,0.5602778351673573,4
31277,51527,3.3002626016780887,3.0456889905768274,3.3053691275167787,1.9060665362035225,5.042616158626813,3.1425527381206053,1.8140770252324037,3.2853921322976696,2.3143382352941178,4.0886802295253,29,17,1.0057744159720348,0.43086936329887804,4
31278,62108,2.8022017686338208,2.197803727423953,2.7924636572302983,3.6997798569069897,3.554427083333333,2.20466575181337,1.755226761016404,2.8257716049382715,2.4821591948764867,3.655550865344027,20,8,0.9878632049196906,1.0174349116743289,4
31279,26058,2.4469903277303033,2.3412465864391327,2.630141721396474,1.451176051318603,3.971264367816092,2.37286432160804,1.4314868804664722,1.6401015228426397,1.5203619909502262,1.7898627243928193,21,17,1.6026685033115229,0.4081135018229582,2
31280,53565,2.563900057438254,2.0144955220318588,2.5086554909339718,3.3391125477519834,3.0711495535714284,1.9386973180076628,1.7837668442494516,2.6925282778397324,2.42975893599335,3.4778067885117494,19,8,0.9313640816668788,1.056582656550686,2
31281,97070,3.6842904315481837,2.806602650821266,3.542262257942715,3.670929922728484,5.4606899788781975,2.919959812458138,2.4570612782780583,4.021516393442623,3.343039772727273,5.256331542594014,23,18,0.880608532439345,0.6769120186907216,4
31282,47696,2.362708673899044,1.8233739913307483,2.375797548211341,3.3810771470160117,2.6790872328134028,1.8350810295519542,1.593487394957983,2.3334402051939724,2.384920634920635,2.8131132917038357,22,8,1.017716171493856,1.206026518314961,2
31283,43710,2.3162524508505116,1.8057877475366795,2.3839767243826286,2.2543829494671708,3.093062605752961,2.4357907253269917,1.458124276341181,2.116551579828416,2.0202020202020203,2.437837837837838,32,17,1.1258175465911444,0.7596477428245944,2
31284,17214,2.126235177865613,1.7463272197023356,1.9322478991596639,1.3703703703703705,2.069082125603865,1.9600322971336295,1.8762541806020068,2.591023489932886,1.790794979079498,2.8096723868954756,29,14,0.745459254773071,0.6850303495232772,2
31285,58609,2.7267609565460127,2.062624745133954,2.5859508476803783,2.7695300808141274,3.570534550195567,2.2358584849090546,1.7179993418887791,3.0681963033779476,2.793073593073593,3.927219183845183,19,18,0.842549837830278,0.805717174130116,4
31286,59507,2.661314847942755,2.0388478261353566,2.605948900470319,3.495446784291406,3.1764236295902077,2.154479917610711,1.752703077349598,2.792785994566858,2.5,3.545644891122278,19,8,0.9327661121997782,1.0534181077364173,2
31287,29386,2.7587307547878335,2.2491913868409035,2.563108108108108,1.6919060052219321,2.843646669815777,2.770482603815937,1.9807017543859649,3.2038745387453873,2.126943005181347,3.5777374470659407,23,17,0.7997530253123383,0.5978539282659127,4
31288,118798,6.236442857892802,6.2914691503769795,5.2240327380952385,2.2379166666666666,6.029436981994856,6.845082384915917,2.083434099153567,8.662328400784453,3.209397344228805,13.371891038294512,57,16,0.603005276542698,0.397942078638816,1
31289,106539,5.485480383070745,5.029952023215696,4.7072911929665,2.425,5.966824644549763,5.544747081712062,3.0079610791685094,7.134071933204881,3.720844811753903,10.285127362366476,45,14,0.6597398368277014,0.442794861825662,1
